time,Iplus_norm_offset_0.000,Iplus_norm_offset_0.060,Iplus_norm_offset_0.140,Iplus_norm_offset_0.280,P
0.20600000000000016,0.2905818138675908,0.47910279929838906,0.8728035717043837,0.9807992749464068,0.4387080680459839
0.20800000000000016,0.28712164622430464,0.4756955152911896,0.871652111756223,0.9806147425852789,0.4386314002614453
0.21000000000000016,0.28370283692979203,0.47231254204569423,0.8705021829006133,0.9804302461781069,0.4385551811488039
0.21200000000000016,0.28032489163693586,0.46895370610476494,0.8693537831014959,0.9802457857178731,0.4384794067357014
0.21400000000000016,0.27698732190743885,0.4656188352488807,0.8682069103255206,0.9800613611975605,0.4384040730888972
0.21600000000000016,0.273689645141198,0.46230775848730554,0.8670615625420409,0.9798769726101536,0.4383291763138675
0.21800000000000017,0.27043138450652277,0.45902030604932104,0.8659177377231103,0.9796926199486383,0.4382547125543972
0.22000000000000017,0.2672120688711836,0.4557563093755212,0.864775433843479,0.9795083032060019,0.43818067799218935
0.22200000000000017,0.26403123273429063,0.4525156011091721,0.8636346488805927,0.9793240223752331,0.4381070688464682
0.22400000000000017,0.26088841615898195,0.44929801508762757,0.8624953808145827,0.9791397774493218,0.4380338813735939
0.22600000000000017,0.2577831647059191,0.4461033863338121,0.8613576276282688,0.9789555684212594,0.4379611118666735
0.22800000000000017,0.2547150293675762,0.44293155104775855,0.8602213873071534,0.9787713952840386,0.43788875665518645
0.23000000000000018,0.2516835665033119,0.43978234659821447,0.859086657839417,0.9785872580306539,0.4378168121046019
0.23200000000000018,0.24868833777522412,0.4366556115142991,0.8579534372159158,0.9784031566541003,0.43774527461601354
0.23400000000000018,0.2457289100847663,0.43355118547722465,0.8568217234301782,0.9782190911473745,0.43767414062576604
0.23600000000000018,0.24280485551012176,0.4304689093120778,0.855691514478399,0.9780350615034751,0.4376034066050929
0.23800000000000018,0.23991575124432793,0.4274086249796576,0.8545628083594402,0.9778510677154014,0.437533069059754
0.24000000000000019,0.23706117953413966,0.4243701755683704,0.8534356030748231,0.9776671097761551,0.4374631245296827
0.2420000000000002,0.234240727619623,0.42135340528618753,0.8523098966287275,0.9774831876787377,0.4373935695886289
0.2440000000000002,0.23145398767447145,0.41835815945265525,0.851185687027987,0.9772993014161533,0.4373244008438134
0.2460000000000002,0.2287005567470368,0.41538428449096293,0.8500629722820852,0.9771154509814063,0.43725561493558107
0.2480000000000002,0.22598003670206013,0.4124316279200702,0.8489417504031536,0.9769316363675039,0.43718720853705806
0.25000000000000017,0.2232920341631053,0.40950003834688836,0.8478220194059668,0.9767478575674535,0.43711917835381486
0.25200000000000017,0.2206361604556771,0.4065893654585168,0.8467037773079393,0.9765641145742646,0.43705152112353585
0.25400000000000017,0.2180120315510199,0.4036994600145367,0.8455870221291218,0.9763804073809472,0.43698423361567895
0.25600000000000017,0.21541926801058817,0.40083017383935954,0.8444717518921989,0.9761967359805135,0.4369173126311587
0.2580000000000002,0.21285749493118,0.39798135981462757,0.8433579646224838,0.9760131003659767,0.4368507550020163
0.2600000000000002,0.21032634189072946,0.3951528718716724,0.8422456583479154,0.9758295005303514,0.43678455759109874
0.2620000000000002,0.2078254428947417,0.39234456498402437,0.8411348310990563,0.9756459364666537,0.4367187172917454
0.2640000000000002,0.20535443632337322,0.38955629515997686,0.8400254809090869,0.9754624081679005,0.4366532310274731
0.2660000000000002,0.2029129648791412,0.38678791943520346,0.8389176058138036,0.9752789156271112,0.436588095751665
0.2680000000000002,0.20050067553526044,0.3840392958654274,0.8378112038516143,0.9750954588373046,0.4365233084472647
0.2700000000000002,0.19811721948459565,0.38131028351914303,0.8367062730635364,0.9749120377915039,0.43645886612646845
0.2720000000000002,0.19576225208922657,0.3786007424703911,0.8356028114931916,0.9747286524827303,0.4363947658304347
0.2740000000000002,0.19343543283061224,0.37591053379158124,0.8345008171868037,0.9745453029040085,0.4363310046289759
0.2760000000000002,0.19113642526035415,0.37323951954637336,0.8334002881931942,0.9743619890483642,0.43626757962026663
0.2780000000000002,0.1888648969515466,0.3705875627826008,0.8323012225637791,0.9741787109088239,0.4362044879305586
0.2800000000000002,0.18662051945070876,0.36795452752524954,0.8312036183525675,0.9739954684784164,0.43614172671388685
0.2820000000000002,0.1844029682302906,0.36534027876948694,0.8301074736161531,0.9738122617501703,0.4360792931517878
0.2840000000000002,0.18221192264174763,0.362744682473739,0.8290127864137163,0.9736290907171177,0.4360171844530163
0.2860000000000002,0.1800470658691758,0.36016760555281724,0.8279195548070185,0.9734459553722901,0.43595539785326365
